link,name,price,rating,review,manufacturer,ASIN,description
https://www.amazon.in/HEROZ-Backpack-Resistant-Durable-Notebook/dp/B08BYQZYYC/ref=sr_1_152?crid=2M096C61O4MLT&keywords=bags&qid=1679498110&sprefix=ba%2Caps%2C283&sr=8-152,HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (All) (Navy Blue & Sky Blue),"1,349",4.3,"(7,738)",NA,NA,NA
https://www.amazon.in/Harissons-Backpack-Abrassion-Integrated-backstaps/dp/B07PBKQXCZ/ref=sr_1_153?crid=2M096C61O4MLT&keywords=bags&qid=1679498110&sprefix=ba%2Caps%2C283&sr=8-153,"HARISSONS Bags Delta 39 L Polyester Black 15.6 inch Laptop Backpack with Built-in Rain Cover & Anti-Sweat Air Mesh | Office, Travel and Casual Laptop Bag with Detailed Organizers for Men & Women","1,822",4.2,"(1,589)",NA,B07PBKQXCZ,NA
https://www.amazon.in/Gear-Polyester-Laptop-Backpack-LBPECO1000109/dp/B012NW1H1I/ref=sr_1_154?crid=2M096C61O4MLT&keywords=bags&qid=1679498110&sprefix=ba%2Caps%2C283&sr=8-154,Gear ECO 1 Black Orange Red Laptop Backpack,854,4.3,"(1,357)","Gear, Gear Merchandise PVT LTD E/12 West Chowbaga Gulshan colony KoLkata-700100 Contact 9830403366",B012NW1H1I,NA
https://www.amazon.in/uppercase-Backpack-2300EBP1-repellent-sustainable/dp/B0B69M182Q/ref=sr_1_157?crid=2M096C61O4MLT&keywords=bags&qid=1679498110&sprefix=ba%2Caps%2C283&sr=8-157,"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,600",4.0,(374),"Acefour Accessories Pvt. Ltd., Acefour Accessories Pvt. Ltd. , Lodha Supremus Corp. Tower, Unit 1202,12th Floor,Saki Vihar road, Chandivali, Tunga Village, Opp. MTNL office, Andheri E, Mumbai -400072, Maharashtra, India",B0B69M182Q,NA
https://www.amazon.in/Li-Ning-Panther-Double-Polyester-Badminton/dp/B09VDQDXWN/ref=sr_1_158?crid=2M096C61O4MLT&keywords=bags&qid=1679498110&sprefix=ba%2Caps%2C283&sr=8-158,Li-Ning Panther Double Zipper Polyester Badminton Kit Bag,999,4.3,(317),NA,NA,NA
https://www.amazon.in/Skybags-Unisex-Grey-Jacqard-Laptop/dp/B09ZV9SLBJ/ref=sr_1_159?crid=2M096C61O4MLT&keywords=bags&qid=1679498110&sprefix=ba%2Caps%2C283&sr=8-159,Skybags Unisex Grey Jacqard 34L Laptop Bags,"1,319",4.0,(20),"VIP Industries Limited, DGP House, 88C, Old Prabhadevi Road, Prabhadevi, Mumbai 400025. India, VIP Industries Limited, DGP House, 88C, Old Prabhadevi Road, Prabhadevi, Mumbai 400025. India",B09ZV9SLBJ,"Ideal for a working professional travelling to work by bus, train, ola/uber/cab etc. Laptop compatibility & professional looking backpack"
https://www.amazon.in/Killer-Backpack-Compartments-Polyester-Waterproof/dp/B07CDD6YS2/ref=sr_1_160?crid=2M096C61O4MLT&keywords=bags&qid=1679498110&sprefix=ba%2Caps%2C283&sr=8-160,KILLER Louis 38L Large Laptop Backpack With 3 Compartments Polyester Trendy Waterproof Travel Backpack,"1,664",4.4,"(11,125)","Ambrosia Bags, B-42, 2nd Floor, Ajay Mittal Industrial Estate Andheri Kurla Road, Marol, Andheri (E) Mumbai, Maharashtra, India – 400059 Mobile: +91 8767008844",B07CDD6YS2,"Stylish and Durable Spacious Laptop Backpack for Travel Killer LOUIS 15.6 inch laptop backpack is made of High grade water resistance PU coated polyester material that gives it strength and makes it durable for long-term use. It features 3 large well padded zippered compartments and One large easy access front pocket. Well padded laptop section fits upto 15.6 inch laptop, middle compartment is big enough to hold your office or weekend trip cloths or daily use belongings, front compartment with organizer section is to keep all official documents and small electronic gadgets, you can use it to store the charger, mouse, pen drive, notepad, pen and other essentials it also has one front zippered pockets for easy access items,. Killer LOUIS backpack features two mesh side pockets, where you can keep your water bottle or any other item for an quick access. Waterproof large Laptop Backpack Bag. Killer LOUIS laptop backpack is perfect laptop bag for you, its cushioned laptop pocket keep your laptop securely tight and protected while you are on the move. This laptop bag pack suits your style & is very comfortable to carry, its ergonomics and makes you forget the load you are carrying, well-padded shoulder straps ease the carrying Outer Fabric: Durable PU coated Linen Polyester Fabric. Compartments & Pockets: 3 main compartment, One front Pocket, Two side mesh pockets. Compatible laptop Size: Upto 15.6 inches. Weight: 800gm; Dimensions: 13.00x18.75x9.50 inches (WxHxD)."
https://www.amazon.in/Scratch-Resistant-Anti-Theft-Shoulder-Earphone/dp/B084RHGTCQ/ref=sr_1_161?crid=2M096C61O4MLT&keywords=bags&qid=1679498110&sprefix=ba%2Caps%2C283&sr=8-161,"Arctic Hunter Sling Bag for Men,Chest Bag for Men Crossbody Bag for Men Stylish Shoulder Bag for Men Water&Scratch Resistant,Anti-Theft Mens Sling Bag Side Bag with USB Charging Port Earphone Port Fit Up to 10inch iPad.Black","1,804",4.5,(529),NA,B084RHGTCQ,NA
https://www.amazon.in/BESTAQUA-Capacity-Cosmetic-Cosmetics-Organizer/dp/B0BW62ZR8N/ref=sr_1_162?crid=2M096C61O4MLT&keywords=bags&qid=1679498110&sprefix=ba%2Caps%2C283&sr=8-162,"BESTAQUA Large Capacity Cosmetic Travel Bag, Women's Makeup Travel Bag Portable Leather Cosmetics Bag, Makeup Storage Bags with Handle and Divider,Makeup Organizer Bags(Multi)",799,1.0,(1),NA,B0BW62ZR8N,"Portable travel cosmetic storage bag Are you still worried about not finding a makeup bag that suits you? The large capacity cosmetic bags meet your needs! This is a cosmetic bag with a three-dimensional design that is not easily deformed, where the padded semi-flexible shell protects your belongings from external pressure. This Make up Bags not only can storage your cosmetics, but also Jewelry, Electronic Accessories, Camera, Essential oil, Toiletries, Shaving Kit, glasses,Valuable objects and so on. DURABLE ZIPPER High quality zipper, durable and not easy to damage. High-grade zipper closure for easy opening and closing. The widened zipper makes the bag more three-dimensional. BIG CAPACITY This bag has a large capacity and can hold many essentials for going out. Multiple sections are neatly arranged to keep your essentials organized.C SMOOTH HANDLES Portable handle design makes it easy to carry, so it won't be a burden for travel, but a good helper. Multifunction Storage Bag The makeup storage bag is not only for travel cosmetics, but also can be used to store other items, such as electronic accessories, cameras, sunglasses, jewelry, valuables and so forth. It can be seen as a must-have item for your daily life or on a journey."
https://www.amazon.in/Half-Moon-Trekking-Bags-Compartment/dp/B08PSX1LN9/ref=sr_1_163?crid=2M096C61O4MLT&keywords=bags&qid=1679498110&sprefix=ba%2Caps%2C283&sr=8-163,Half Moon 45L Hammer Waterproof Laptop Travelling Rucksack Trekking Backpack for Travel Journey bags for Men Women Boys & Girls with 17.3inch Laptop Compartment & Rain cover,"1,299",4.1,"(1,017)",AB Amazing Bags,B08PSX1LN9,"This Rucksack backpack ensures complete safety to your 17.3 inch laptop with high quality build and a wide range of built-in features, With a Dual Side Pocket In the inside of the bag, featuring protective padding, you can rest assured that the laptop inside it will be well cushioned from any accidents caused when you bump into any surface. As it is made of nylon, can withstand abrasions and is long lasting. Chest Strap, Hip Belt, Straight Shaped Straps structure which fits on your shoulders very comfortably makes you lift heavy objects easily. A Front Pocket with an Organizer helps you store your small essentials. It also features Reflector Logo, Rain cover and Reflector patch which is highly useful for motorists, cyclists, walking at night. It also features an Earphone Cord Support which very useful for long travelers. The inner material is made of polyester. This backpack is also water-resistant."
https://www.amazon.in/PLAYY-BAGS-Backpack-College-Students/dp/B099N8JRVJ/ref=sr_1_164?crid=2M096C61O4MLT&keywords=bags&qid=1679498110&sprefix=ba%2Caps%2C283&sr=8-164,PLAYY BAGS Large 35 L Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students(Navy Blue),599,3.3,(112),NA,B099N8JRVJ,NA
https://www.amazon.in/Tabelito-Laptop-Backpack-15-6-inch-Repellent/dp/B08Y3L4PHK/ref=sr_1_163?crid=2M096C61O4MLT&keywords=bags&qid=1679498134&sprefix=ba%2Caps%2C283&sr=8-163,Tabelito® Casual 15.6 Inch (39.6 cm) Water Repellent Laptop Backpack Office College School Business Travel Bag Suitable for Men Women Boys & Girls Capacity 25 Litre (Grey),549,4.2,"(1,599)",NA,NA,NA
https://www.amazon.in/Skybags-Unisex-Grey-Jacqard-Laptop/dp/B09ZV9SLBJ/ref=sr_1_164?crid=2M096C61O4MLT&keywords=bags&qid=1679498134&sprefix=ba%2Caps%2C283&sr=8-164,Skybags Unisex Grey Jacqard 34L Laptop Bags,"1,319",4.0,(20),"VIP Industries Limited, DGP House, 88C, Old Prabhadevi Road, Prabhadevi, Mumbai 400025. India, VIP Industries Limited, DGP House, 88C, Old Prabhadevi Road, Prabhadevi, Mumbai 400025. India",B09ZV9SLBJ,"Ideal for a working professional travelling to work by bus, train, ola/uber/cab etc. Laptop compatibility & professional looking backpack"
https://www.amazon.in/Baggit-Womens-Laptop-Bag-Large/dp/B0BNTPMT2G/ref=sr_1_165?crid=2M096C61O4MLT&keywords=bags&qid=1679498134&sprefix=ba%2Caps%2C283&sr=8-165,Baggit Women's Laptop Bag - Large (Blue),979,1.0,(1),"Baggit India Pvt Ltd, Baggit India Pvt Ltd",B0BNTPMT2G,"A bag that carries your world! A tote bag is a shoulder bag with parallel handles and comes either with or without side panels. It can also be loose or structured depending on the functionality. It has one big spacious compartment or can be organized into 2-3 main compartments. It's perfect for long hour outings, shopping or as work wear bags."
https://www.amazon.in/Scratch-Resistant-Anti-Theft-Shoulder-Earphone/dp/B084RHGTCQ/ref=sr_1_166?crid=2M096C61O4MLT&keywords=bags&qid=1679498134&sprefix=ba%2Caps%2C283&sr=8-166,"Arctic Hunter Sling Bag for Men,Chest Bag for Men Crossbody Bag for Men Stylish Shoulder Bag for Men Water&Scratch Resistant,Anti-Theft Mens Sling Bag Side Bag with USB Charging Port Earphone Port Fit Up to 10inch iPad.Black","1,804",4.5,(529),NA,B084RHGTCQ,NA
https://www.amazon.in/Wooum-Resisitance-Shoulder-Business-Messenger/dp/B0993Q72WD/ref=sr_1_167?crid=2M096C61O4MLT&keywords=bags&qid=1679498134&sprefix=ba%2Caps%2C283&sr=8-167,Wooum Sling Cross Body Bag/One Side Bag/Shoulder Bag/Office Business Messenger Bag/Money Bag for Men and Women - Water Resisitance,328,4.0,(617),Wooum,B0993Q72WD,Wooum Sling Cross Body Bag/One Side Bag/Shoulder Bag/Office Business Messenger Bag/Money Bag for Men and Women - Water Resisitance
https://www.amazon.in/Mount-Rucksack-Hiking-Trekking-Backpack/dp/B07B4DYD37/ref=sr_1_168?crid=2M096C61O4MLT&keywords=bags&qid=1679498134&sprefix=ba%2Caps%2C283&sr=8-168,"Mount Track ninja 40 Liters rucksack, hiking & trekking backpack",594,4.0,(215),MOUNT TRACK,B07B4DYD37,"A sporty versatile Rucksack from MOUNT TRACK, made of Nylon. It has a top opening compartment & for quick & easy access to essentials while the mesh padding on the back panel will feel comfortable, even on a hot day. This backpack can be carried in 2 ways as it has an additional front handle to hold it in case you’re unable to carry it on your back."
https://www.amazon.in/BUCKETLIST%C2%AE-Backpack-Laptop-Charging-Resistant/dp/B0BMQPZ4V4/ref=sr_1_169?crid=2M096C61O4MLT&keywords=bags&qid=1679498134&sprefix=ba%2Caps%2C283&sr=8-169,BUCKETLIST® Anti Theft Backpack 15.6 Inch Laptop Bag with USB Charging Port and Water Resistant Fabric 30 Liters (Black) (Pack of 1),699,2.8,(4),NA,B0BMQPZ4V4,NA
https://www.amazon.in/POLESTAR-%C3%82-POLESTAR-Ranker-Bagpack-Backpack/dp/B084C84GTR/ref=sr_1_170?crid=2M096C61O4MLT&keywords=bags&qid=1679498134&sprefix=ba%2Caps%2C283&sr=8-170,"POLESTAR Ranker 15.6 inch 32 LTR Casual Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Backpack, Water Resistant and Light Weight, 1 year Warranty",669,4.1,"(7,617)","POLESTAR, JAI AMBAY ENTERPRISES ,03AAFFJ0421M1ZQ, B -29 ,Sports & Surgical complex,Kapurthala Road, Jalandhar Punjab 140021 India . +91 9914112308 , polestarbags@gmail.com",B084C84GTR,"RAIN COVER & PREMIUM FABRIC : POLESTAR RANKER”, Stylish and durable laptop backpack for school /college and travel. Easily accommodate 15.6 inch laptop. Size: 46 cm X 32 cm X 22 cm : 32 liters .We are providing a “ FREE RAIN COVER “ inside a bottom zipper pocket , which makes this An all-weather backpack . This “MAKE IN INDIA” Product features 2 large zippered compartments, 1 vertical long zip pocket at front, one laptop partition, 1 water bottle /umbrella pockets and Organizer Pockets inside. Suitable for casual usage, school / college / office n travel."
https://www.amazon.in/uppercase-Backpack-2500EBP1-resistant-sustainable/dp/B0BTDB674X/ref=sr_1_173?crid=2M096C61O4MLT&keywords=bags&qid=1679498134&sprefix=ba%2Caps%2C283&sr=8-173,"uppercase Medium 23 Ltrs Tall Boy (14.6 inch) Laptop Backpack 2500EBP1 3x more water resistant sustainable bag with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,700",4.1,(187),"Acefour Accessories Pvt. Ltd., Acefour Accessories Pvt. Ltd. , Lodha Supremus Corp. Tower, Unit 1202,12th Floor,Saki Vihar road, Chandivali, Tunga Village, Opp. MTNL office, Andheri E, Mumbai -400072, Maharashtra, India",B0BTDB674X,NA
https://www.amazon.in/bg1905-Capacity-Laptop-Travelling-Backpack/dp/B082MKHDJ1/ref=sr_1_174?crid=2M096C61O4MLT&keywords=bags&qid=1679498134&sprefix=ba%2Caps%2C283&sr=8-174,TSPARK Red Lemon bg1905 15.6 inch 35 LTR Capacity Laptop Bag for Men Travelling Hiking Backpack for Men and Women,"2,849",4.3,(65),NA,B082MKHDJ1,NA
https://www.amazon.in/ADISA-Women-Girls-Floral-SL5072-CRE_Cream/dp/B09B56BCXR/ref=sr_1_175?crid=2M096C61O4MLT&keywords=bags&qid=1679498134&sprefix=ba%2Caps%2C283&sr=8-175,ADISA Women Girls Floral Print Sling Bag,495,4.2,"(1,213)","ADISA, careadisa@gmail.com",B09B56BCXR,NA
https://www.amazon.in/Safari-Spartan-Water-Resistant-Backpack/dp/B09B277CR5/ref=sr_1_176?crid=2M096C61O4MLT&keywords=bags&qid=1679498134&sprefix=ba%2Caps%2C283&sr=8-176,"Safari Spartan 21 Ltrs Water Resistant Backpack - Teal, S (SPARTAN19CBTEA)",599,3.8,(653),"Safari Industries, 302-303, A Wing, The Qube CTS No.1498, A/2, Sir Mathuradas Vasanji Rd, Marol, Andheri East, Mumbai, Maharashtra 400059",B09B277CR5,"Safari Spartan is a 21 litres lightweight backpack that would be your perfect daily companion. It is perfect for carrying all your essentials when you are ready to go! Made of high grade water resistant polyester fabric, makes this backpack durable and a long lasting accessory. Safari Spartan also comes with a quick access front pocket and side mesh pockets to keep your essentials organized."
https://www.amazon.in/Protecta-Professional-15-6-inch-Briefcase-Geometric/dp/B07GNCRCP4/ref=sr_1_177?crid=2M096C61O4MLT&keywords=bags&qid=1679498134&sprefix=ba%2Caps%2C283&sr=8-177,Protecta The Professional Laptop Bag Briefcase for Laptops with Screen Size Up to 15.6 Inch (Black & Indian Geometric Print),674,4.4,"(1,413)",Protecta Inc,B07GNCRCP4,NA
https://www.amazon.in/Backpack-Business-Scratch-resistant-Multiple-Comfortable/dp/B0B6FNPN76/ref=sr_1_178?crid=2M096C61O4MLT&keywords=bags&qid=1679498134&sprefix=ba%2Caps%2C283&sr=8-178,"Arctic Hunter Laptop Backpack, Premium Business Backpack Office Travel Laptop Bag with 15.6-inch Laptop Pocket Water/Scratch-resistant Multiple Pocket Comfortable and Thick, Large Capacity Padded Backpack for Men and Women","5,699",4.3,(66),NA,B0B6FNPN76,Arctic Hunter original backpack for office travel college
https://www.amazon.in/F-Gear-Carlton-Laptop-Backpack-Black/dp/B072R5Z149/ref=sr_1_179?crid=2M096C61O4MLT&keywords=bags&qid=1679498134&sprefix=ba%2Caps%2C283&sr=8-179,F Gear Carlton V2 Leather 27 Liters Laptop Backpack Sch Bag(Black),787,4.3,(54),NA,NA,NA
https://www.amazon.in/Fur-Jaden-Charging-Waterproof-BM36_BlueZip/dp/B07MXM5M99/ref=sr_1_180?crid=2M096C61O4MLT&keywords=bags&qid=1679498134&sprefix=ba%2Caps%2C283&sr=8-180,"Fur Jaden 15.6 Inch Laptop Backpack 25 LTR Bag for School, College and Office with USB Charging Port",489,3.9,"(9,945)","Fur Jaden, 3-C, Jai Hind Bld, Dr AM Road, Bhuleshwar, Mumbai 400002, 8080888028",B07MXM5M99,Meticulously designed to provide a perfect fit. Offers a premium quality material that ensure durability
https://www.amazon.in/Derben-Fabric-Leather-Laptop-Messenger/dp/B08TVL3MWJ/ref=sr_1_179?crid=2M096C61O4MLT&keywords=bags&qid=1679498158&sprefix=ba%2Caps%2C283&sr=8-179,"DERBEN CLOVE® 15.6 Men and Women Laptop, MacBook Shoulder Messenger Sling Office Bag - Grey",899,4.1,(131),Derben Clove,B08TVL3MWJ,NA
https://www.amazon.in/SAFARI-26-5-Laptop-Backpack-WANDERER19CBRED/dp/B07NSCCGBK/ref=sr_1_180?crid=2M096C61O4MLT&keywords=bags&qid=1679498158&sprefix=ba%2Caps%2C283&sr=8-180,SAFARI 46 cms Red Laptop/Casual/School/College Backpack (WANDERER19CBRED),"1,149",4.3,(264),Safari,B07NSCCGBK,"Wanderer is a backpack that will nudge you to travel and explore with its travel inspired design elements. This backpack is 17"" Laptop compatible with 3 compartments, side pocket and raincover."
https://www.amazon.in/Skybags-Network-Unisex-Blue-Laptop/dp/B0B4DTMVXY/ref=sr_1_181?crid=2M096C61O4MLT&keywords=bags&qid=1679498158&sprefix=ba%2Caps%2C283&sr=8-181,Skybags Network Pro 26L Unisex Blue Laptop Bags,"2,999",3.9,(57),"VIP Industries Limited, DGP House, 88C, Old Prabhadevi Road, Prabhadevi, Mumbai 400025. India, VIP Industries Limited, DGP House, 88C, Old Prabhadevi Road, Prabhadevi, Mumbai 400025. India",B0B4DTMVXY,"Ideal for a working professional travelling to work by bus, train, cab etc. Laptop compatibility & professional looking backpack. Professional & Stylish 2 Main Compartments 1 Front Pocket , Multi level organiser Laptop Compatible, Rain Cover, Cushioned Shoulder strap & Fabric Bottle Holder on the side"
https://www.amazon.in/Backpack-Business-Computer-Luggage-Resistant/dp/B084LBMKMT/ref=sr_1_182?crid=2M096C61O4MLT&keywords=bags&qid=1679498158&sprefix=ba%2Caps%2C283&sr=8-182,"Arctic Hunter Backpack 15.6 Inch Laptop Bag Water-Resistant Slim Business Backpack for Office Travel School Smart Bag with USB Port for Men and Women, Black","2,659",4.3,(115),NA,NA,NA
https://www.amazon.in/Lenovo-Laptop-Backpack-15-6-Inch-GX40Q17227/dp/B075Y6SRMG/ref=sr_1_183?crid=2M096C61O4MLT&keywords=bags&qid=1679498158&sprefix=ba%2Caps%2C283&sr=8-183,Lenovo Casual Laptop Backpack B210 39.62 cm (15.6) -inch Water Repellent Grey,783,4.2,"(54,803)",NA,NA,NA
https://www.amazon.in/F-Gear-Blow-Laptop-Backpack/dp/B078J63VRY/ref=sr_1_184?crid=2M096C61O4MLT&keywords=bags&qid=1679498158&sprefix=ba%2Caps%2C283&sr=8-184,"F Gear Blow Laptop Backpack With Rain Cover 32 Liters (Black,Grey) Sch Bag",931,4.3,"(1,256)","Uber Fashion Merchandise Pvt. Ltd., Uber Fashion Merchandise Pvt. Ltd. No. 17G/46-3 & 17G/46-3-1 , 1st & 2nd Floor, Industrial Suburb, 2nd Stage, Yeshwantpur, Next to Sapna Books on MEI road, Bangalore – 560 022. INDIA Tel: 9066161590",B078J63VRY,"Well if you are looking for a big bag which is also very Stylish, Durable, Waterproof with a Laptop in built sleeve then your search ends here. Yes you Got it Right!, This F Gear bag has three big compartments to boast of along with a huge horizontal pocket in the front and two bottle holders on both sides of the bag. It has an inbuilt Rain cover neatly tucked away in a concealed pocket along with Reflective Strips and Reflective Printing makes it a natural choice for rainy Season. Support at the base makes it suitable for rough/dirty terrains. Padded Shoulders and Back with Side Compression straps completes the picture. Comes with the F Gear promise for quality."
https://www.amazon.in/Farraige%C2%AE-Silicone-Crossbody-Waterproof-Stationery/dp/B0B4G8W6MQ/ref=sr_1_185?crid=2M096C61O4MLT&keywords=bags&qid=1679498158&sprefix=ba%2Caps%2C283&sr=8-185,Farraige® Cartoon Soft Silicone Bag Crossbody Shoulder Bag Purse Waterproof Anti Fall Stationery Storage Bag Handbag Sweet Birthday Gift for Children Students Girls,684,4.5,(26),NA,B0B4G8W6MQ,NA
https://www.amazon.in/Aristocrat-Unisex-Premium-Poleyester-Fabric/dp/B09ZV9MSFQ/ref=sr_1_186?crid=2M096C61O4MLT&keywords=bags&qid=1679498158&sprefix=ba%2Caps%2C283&sr=8-186,Aristocrat Unisex Black Premium Poleyester Fabric 26L Laptop Bags,763,3.8,(44),"VIP Industries Limited, DGP House, 88C, Old Prabhadevi Road, Prabhadevi, Mumbai 400025. India, VIP Industries Limited, DGP House, 88C, Old Prabhadevi Road, Prabhadevi, Mumbai 400025. India",B09ZV9MSFQ,Spacious Laptop compatible backpack 2 Spacious Compartments Quick access front pocket Organizer Side Mesh & Fabric Pocket Shoulder strap re-enforcement Padded Grab Handle
https://www.amazon.in/ADISA-litres-Laptop-Backpack-Earphone/dp/B08RWCLFHY/ref=sr_1_189?crid=2M096C61O4MLT&keywords=bags&qid=1679498158&sprefix=ba%2Caps%2C283&sr=8-189,ADISA 15.6 inch Laptop Backpack Office Bag College Travel Back Pack 32 Ltrs BP032 (Teal-Red),499,4.0,(164),"ADISA, ADISA INTERNATIONAL, 42/34, Upper Ground Floor, DLF Industrial Area, Kirti Nagar, New Delhi 110015, careadisa@gmail.com",B08RWCLFHY,NA
https://www.amazon.in/Half-Moon-Waterproof-Backpack-Students/dp/B0BR149RMT/ref=sr_1_190?crid=2M096C61O4MLT&keywords=bags&qid=1679498158&sprefix=ba%2Caps%2C283&sr=8-190,Half Moon 35 L Casual Waterproof Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students with Rain Cover (18 Inch) (Black),699,3.8,(9),Amazing Bags,B0BR149RMT,NA
https://www.amazon.in/FloMotif-Business-Shoulder-material-resistant/dp/B07NHYLTY7/ref=sr_1_191?crid=2M096C61O4MLT&keywords=bags&qid=1679498158&sprefix=ba%2Caps%2C283&sr=8-191,ZOUK Black Floral Printed Handmade Vegan Leather Women's Office Bag for 15.6 inch Laptop with Double Handles - FloMotif,"1,699",4.4,"(1,850)","Seaturtle Pvt. Ltd. Thakur Compound, 2nd Floor, 3, USV Lane, Deonar, Mumbai, Maharashtra 400088, Thakur Compound, 2nd Floor, 3, USV Lane, Deonar, Mumbai, Maharashtra 400088",B07NHYLTY7,NA
https://www.amazon.in/F-Gear-Sedna-Laptop-Backpack-Brown/dp/B072N83D9M/ref=sr_1_192?crid=2M096C61O4MLT&keywords=bags&qid=1679498158&sprefix=ba%2Caps%2C283&sr=8-192,F Gear Sedna 27 Liters Laptop Backpack Sch Bag(Brown),926,4.1,(156),NA,NA,NA
https://www.amazon.in/Gear-Compact-Business-Backpack-BUSCOMPACT052/dp/B08D76WDTV/ref=sr_1_193?crid=2M096C61O4MLT&keywords=bags&qid=1679498158&sprefix=ba%2Caps%2C283&sr=8-193,Gear Compact Business 18L Water Resistant Laptop Bag/Backpack/Office Bag For Men/Women - Indiaink,684,4.2,"(1,084)","Gear, Gear Merchandise Pvt Ltd E/12 West Chowbaga Gulshan Colony Kolkata-700100",B08D76WDTV,All Gear bag are manufactured from our self owned factories with specially trained manpower to ensure consistency in quality amd refined craftsmanship.
https://www.amazon.in/Wildcraft-Packs18-Laptop-Backpack-Streak/dp/B07G7LDLJ7/ref=sr_1_194?crid=2M096C61O4MLT&keywords=bags&qid=1679498158&sprefix=ba%2Caps%2C283&sr=8-194,wildcraft Work Packs'18 21 ltrs red Laptop Backpack (Streak),"1,399",4.0,(64),Wildcraft,B07G7LDLJ7,Fits upto 15 inch. Side mesh pocket for water bottle. Padded back system for carrying comfort. Webbing haul loop. Internal organizer. Side mesh pocket for water bottle. Webbing haul loop. Laptop Compatible: Fits up to 15.4 laptop.
https://www.amazon.in/Gear-Bounce-Backpack-Grey-Orange-BKPBOUNCE0604/dp/B097KCLF5F/ref=sr_1_195?crid=2M096C61O4MLT&keywords=bags&qid=1679498158&sprefix=ba%2Caps%2C283&sr=8-195,Gear Bounce 27 Ltrs Water Resistant School Bag/Backpack/College Bag for Men/Women-Grey Orange,629,3.6,(381),"Gear, Gear Merchandise Pvt Ltd, E/12 West Chowbaga Gulshan Colony, Kolkata-700100",B097KCLF5F,"Gear bags are designed for the quick commute as well for the long journey. These backpacks can be used as laptop bags, adventure bags and so on. Your favorite travel companion, the backpacks come with enough storage space to carry all your requirements."
https://www.amazon.in/Victorinox-Nylon-Black-Laptop-31322601/dp/B004UCORV2/ref=sr_1_196?crid=2M096C61O4MLT&keywords=bags&qid=1679498158&sprefix=ba%2Caps%2C283&sr=8-196,Victorinox Nylon Black Laptop Bag (31322601),"25,320",4.5,(11),Victorinox,B004UCORV2,Victorinox Nylon Black Laptop Bag (31322601)
https://www.amazon.in/uppercase-Professional-Backpack-resistant-sustainable/dp/B0BRMWDNZ7/ref=sr_1_195?crid=2M096C61O4MLT&keywords=bags&qid=1679498182&sprefix=ba%2Caps%2C283&sr=8-195,"uppercase 26 Ltrs Ryder Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","2,400",4.7,(19),"Acefour Accessories Pvt. Ltd., Acefour Accessories Pvt. Ltd. , Lodha Supremus Corp. Tower, Unit 1202,12th Floor,Saki Vihar road, Chandivali, Tunga Village, Opp. MTNL office, Andheri E, Mumbai -400072, Maharashtra, India",B0BRMWDNZ7,NA
https://www.amazon.in/Gear-Compact-Business-Backpack-BUSCOMPACT052/dp/B08D76WDTV/ref=sr_1_196?crid=2M096C61O4MLT&keywords=bags&qid=1679498182&sprefix=ba%2Caps%2C283&sr=8-196,Gear Compact Business 18L Water Resistant Laptop Bag/Backpack/Office Bag For Men/Women - Indiaink,684,4.2,"(1,084)","Gear, Gear Merchandise Pvt Ltd E/12 West Chowbaga Gulshan Colony Kolkata-700100",B08D76WDTV,All Gear bag are manufactured from our self owned factories with specially trained manpower to ensure consistency in quality amd refined craftsmanship.
https://www.amazon.in/LL-LEATHER-LAND-DESIGNER-BAGS/dp/B0BD4TTDHD/ref=sr_1_197?crid=2M096C61O4MLT&keywords=bags&qid=1679498182&sprefix=ba%2Caps%2C283&sr=8-197,LL LEATHER LAND DESIGNER BAGS Women Sling Bag,299,4.0,"(1,631)","LL LEATHER LAND DESIGNER BAGS, LL Leather Land Designer Bags,Customer Support (9849818415)",B0BD4TTDHD,"Leather Land Designer bags are one of the trendy bags manufactures in India. Belladona is a SUB Brand of Leather Land Designer bags, these products are designed with the latest model cuts, Standard Material, Runners and lining. By keeping in view the present fashion and at reasonable rate to match all age groups of people 1) This small sling is used best for items such as mobile, money, specs etc. best use for Daily purpose. 2) Runner is used of standard stain less steel. 3) This sling has adjustable strap belt with standard fine fabric quality lining. 4) The colors of this bag material are used to match the present fashion world as Elegant and stylish look. 5) This product consists of ‘1’ Main Zipper compartment,’1’ Inner zip pocket, and ‘1’ back wide zip pocket 6) Water Resistant. 7) This Sling is made of Standard Leather Texture Look Material, 8) and it is easily Washable with Wet White Cloth Dumped in some soap liquid material. 9) Length 10 Inches, Height 9 inches and Base 4 inches."
